Code,Destination,Connect Cost,Included Seconds,Per Minute Cost,Initial Increment,Increment,Priority,Strip,Prepend
55863297,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55212745,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55453206,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55473534,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55473534,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55473542,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55473542,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55793437,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55793538,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55663518,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55743531,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55773486,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55773631,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55873932,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753285,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55813695,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55653335,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55933565,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55773632,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55813693,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55873985,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55943363,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55913804,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55913827,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55913817,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55733645,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55673408,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55983387,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55773485,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55773633,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55943427,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55663468,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55663468,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55333515,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55743651,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55273751,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55333753,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55443240,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753404,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55823644,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55863282,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55833481,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55543393,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55913829,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753627,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55913831,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55333732,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55963233,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55933564,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55673239,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55673239,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55413871,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55343324,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55433212,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
