Code,Destination,Connect Cost,Included Seconds,Per Minute Cost,Initial Increment,Increment,Precedence,Strip,Prepend
55498401,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498414,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498415,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498416,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498417,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498418,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498432,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498433,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498434,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498435,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498805,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498806,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498807,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498808,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498822,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498823,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498824,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498825,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498838,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498839,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498840,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498841,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498855,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498856,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498857,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498858,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498872,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498873,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498874,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498875,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498888,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498889,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498890,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498891,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498892,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498905,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498906,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498907,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498908,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498922,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498801,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498803,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498810,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498812,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498817,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498819,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498821,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498826,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498828,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498835,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498837,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498842,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498844,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498846,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498851,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498853,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498860,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498862,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498867,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498869,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498871,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498876,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498878,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498885,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498887,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498894,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498896,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498901,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498903,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498910,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498912,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498919,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498921,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499102,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499104,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499111,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499113,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499120,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499122,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499127,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499129,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499136,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499138,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499145,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499147,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499152,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499154,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499161,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499163,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499170,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499172,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499177,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499179,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499186,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499188,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499195,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499197,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499202,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499204,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499804,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499806,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499813,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499815,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499820,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499822,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499829,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499831,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499838,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499840,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499903,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499905,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499907,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499912,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499914,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499921,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499923,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499928,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499930,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499932,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499937,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499939,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499946,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499948,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499955,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499957,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499962,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499964,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499971,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499973,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499980,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499982,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499987,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499989,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499996,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499998,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498923,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499100,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499101,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499115,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499116,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499117,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499118,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499131,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499132,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499133,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499134,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499148,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499149,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499150,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499151,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499165,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499166,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499167,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499168,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499181,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499182,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499183,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499184,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499185,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499198,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499199,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499200,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499201,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499808,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499809,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499810,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499811,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499824,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499825,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499826,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499827,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499828,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499841,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499900,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499901,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499902,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499916,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499917,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499918,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499919,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499933,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499934,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499935,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499936,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499949,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499950,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499951,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499952,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499953,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499966,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499967,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499968,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499969,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499983,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499984,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499985,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499986,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499999,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498406,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498407,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498408,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498409,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498423,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498424,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498425,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498426,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498502,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498503,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498504,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498505,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498800,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498813,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498814,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498815,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498816,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498830,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498831,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498832,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498833,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498847,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498848,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498849,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498850,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498863,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498864,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498865,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498866,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498880,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498881,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498882,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498883,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498897,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498898,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498899,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498900,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498913,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498914,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498915,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498916,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55498917,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499106,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499107,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499108,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499109,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499123,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499124,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499125,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499126,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499140,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499141,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499142,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499143,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499156,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499157,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499158,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499159,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499173,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499174,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499175,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499176,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499190,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499191,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499192,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499193,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499206,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499800,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499801,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499802,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499803,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499816,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499817,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499818,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499819,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499833,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499834,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499835,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499836,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499908,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499909,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499910,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499911,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499924,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499925,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499926,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499927,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499941,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499942,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499943,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499944,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499958,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499959,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499960,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499961,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499974,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499975,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499976,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499977,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499978,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499991,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499992,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499993,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499994,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499114,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499119,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499121,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499128,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499130,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499135,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499137,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499139,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499144,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499146,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499153,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499155,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499160,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499162,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499164,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499169,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499171,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499178,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499180,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499187,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499189,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499194,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499196,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499203,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499205,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499805,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499807,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499812,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499814,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499821,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499823,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499830,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499832,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499837,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499839,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499904,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499906,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499913,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499915,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499920,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499922,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499929,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499931,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499938,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499940,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499945,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499947,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499954,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499956,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499963,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499965,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499970,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499972,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499979,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
55499981,Demais Destinos do Brasil - Móvel,0,4,0.09,30,6,,55,085
