Code,Destination,Connect Cost,Included Seconds,Per Minute Cost,Initial Increment,Increment,Priority,Strip,Prepend
55443576,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55443573,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473625,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473625,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55283534,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55913443,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773467,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55283548,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55282131,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55893485,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55893465,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55643678,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55643678,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55493458,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55493789,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55493458,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55873849,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55553227,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55553227,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773274,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55793432,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55793431,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55793421,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55793422,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55793432,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55793421,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55793431,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55833301,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733605,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733270,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55153572,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55153562,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55153572,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55753495,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55753251,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55753251,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55623375,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55623072,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55623993,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55623375,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55793314,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313831,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313835,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313834,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313067,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313066,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55312026,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313066,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313067,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313216,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313840,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313701,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313760,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313834,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313759,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313816,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313835,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313839,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313831,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55312124,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313563,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313569,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313563,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313561,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55913852,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213143,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213639,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213142,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213141,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55214144,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55212635,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55212645,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55212639,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55214143,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55214114,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55212020,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55212133,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55214143,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213571,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213637,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213913,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55214114,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213569,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213636,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213141,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213142,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213143,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213260,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55212645,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213728,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213729,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733667,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733214,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733213,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733212,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733211,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733043,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733041,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733177,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733597,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733617,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733613,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733606,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55734003,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55734141,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733229,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733215,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733042,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733616,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733612,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55732102,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733041,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733043,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733042,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733131,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733610,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733214,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733213,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733301,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55732103,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55732133,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55732134,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733177,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733198,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733211,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733535,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733161,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733131,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55732103,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55732102,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733618,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733618,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733617,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55734141,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733606,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733616,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55633439,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55633439,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55383254,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733251,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55732122,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55923521,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55923523,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55923521,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55913875,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55273725,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55873893,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55553366,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55553366,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55212680,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55753320,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733539,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733289,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55643650,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55272130,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213781,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55212687,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55212688,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213782,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55212687,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213781,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55213782,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55443332,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55443332,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55373384,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313184,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55623396,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55623396,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55623398,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55623944,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55623398,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55633477,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55633477,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55143761,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55883410,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55283544,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55893446,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473134,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473652,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473652,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55853379,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55993614,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55212638,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55453542,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55453559,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55854109,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55854111,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55854109,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55933038,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55933518,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55933038,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55932102,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55933518,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55643943,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55643648,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55843330,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55643648,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473349,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473348,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473346,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55472104,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55472103,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473046,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473045,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473241,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473344,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473908,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473341,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55474054,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55474141,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55474105,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473249,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473248,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473247,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733207,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55472103,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473248,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473249,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473261,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473311,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473341,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473405,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473021,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473040,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473045,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473046,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473083,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473390,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55472104,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55472125,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473224,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473246,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473344,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473348,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473514,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55472122,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55472126,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473241,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473247,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473346,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473349,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55474054,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55474141,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55173546,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55173544,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55143668,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55143667,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733204,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55493731,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353692,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353629,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353628,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353622,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55354105,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353623,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353621,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55352143,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353617,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353623,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353629,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55354105,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55352065,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353012,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353621,Cidades Importantes do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733609,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733275,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733294,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733312,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55383521,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733684,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55973484,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55323452,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733532,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55433543,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55433543,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55443231,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55813635,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55443231,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313836,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55273757,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55753448,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353534,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353363,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353363,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55753453,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55483944,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
5513342,Demais Capitais Estaduais - Fixo,0,4,0.1113,30,6,,55,8012
55133429,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55133422,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55133425,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55133421,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55133424,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55133426,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55353361,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353361,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55663578,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55333734,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55153557,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55223861,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55222230,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55223861,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243362,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55623994,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55623361,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55623361,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55853501,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55853303,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55343424,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55343424,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55853501,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55714114,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55714115,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55873851,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55714114,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55923522,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55373341,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55373363,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55114265,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114668,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114666,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114775,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114669,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114667,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114779,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114147,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114165,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114165,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114775,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114846,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114666,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114667,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114668,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114147,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114265,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114669,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
